,C,D,L,uid,social_norm,t,c,r,sigma,n,N,epsilon1,epsilon2,omega,p,zeta,_destination_path,alpha,beta
0,0.0,0.0,1.0,1.0,Defector,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
1,0.0,0.0,1.0,2.0,Loner,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
2,0.0,0.0,1.0,3.0,Neither,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
3,0.0,0.0,1.0,4.0,Both,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
4,0.0028988429489999997,9.794509e-06,0.9970746570000002,5.0,Defector,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
5,0.0005889772470000001,3.6291878000000004e-05,0.999370697,6.0,Loner,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
6,0.003198671785000001,1.011907e-05,0.996772096,7.0,Neither,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
7,0.0006693609259999999,3.3394568e-05,0.9992928449999999,8.0,Both,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
8,0.159030399127,0.080987986119,0.759972656402,9.0,Defector,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
9,0.090427227114,0.060612429752,0.848952946556,10.0,Loner,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
10,0.11553219984900001,0.0879087052264,0.7965449776110001,11.0,Neither,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
11,0.044934663585,0.024288971002400003,0.9307719040510002,12.0,Both,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
12,0.14164467149699997,0.118498051657,0.7398502555590001,13.0,Defector,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
13,0.08126347557500001,0.09694608937799999,0.82178356732,14.0,Loner,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
14,0.10756923143499997,0.09753846446650001,0.794878789791,15.0,Neither,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
15,0.03590680798,0.0408376143096,0.923252160989,16.0,Both,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
16,0.16730063535499998,0.18117781967399998,0.651509042206,17.0,Defector,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
17,0.12824036227900001,0.172973810735,0.6987691651129999,18.0,Loner,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
18,0.161743396458,0.15742231683599997,0.6808130550799999,19.0,Neither,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
19,0.042378764709,0.06106033747199998,0.8965438152400002,20.0,Both,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
20,0.16450773381700004,0.233146694003,0.602333589087,21.0,Defector,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
21,0.12244237855399999,0.20113301036499998,0.67640773645,22.0,Loner,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
22,0.14754074894000002,0.17217737912799996,0.680260441098,23.0,Neither,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
23,0.040775998519999995,0.07119598541600002,0.88800692744,24.0,Both,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
24,0.15588034324699998,0.24555605928470003,0.598551078796,25.0,Defector,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
25,0.13339928785400004,0.20975981366299998,0.656823946014,26.0,Loner,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
26,0.143470320176,0.17849471283999999,0.678014981336,27.0,Neither,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
27,0.051171008367,0.08695022179300001,0.8618558229530001,28.0,Both,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
28,0.0,0.0,1.0,45.0,Defector,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
29,0.0,0.0,1.0,46.0,Loner,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
30,0.0,0.0,1.0,47.0,Neither,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
31,0.0,0.0,1.0,48.0,Both,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
32,0.0029155277619999998,9.475695999999999e-06,0.9970572030000001,49.0,Defector,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
33,0.000649358484,3.4368711000000005e-05,0.9993119600000001,50.0,Loner,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
34,0.0030131769319999995,8.723481e-06,0.996960481,51.0,Neither,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
35,0.0006580825189999999,3.5148303e-05,0.9993024959999998,52.0,Both,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
36,0.145524672512,0.079068255017,0.7753986770280001,53.0,Defector,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
37,0.084446496491,0.061175041255,0.854371087859,54.0,Loner,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
38,0.12510080466100001,0.08766003444099998,0.78722561671,55.0,Neither,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
39,0.041453580654000004,0.021531864279,0.9370104637459998,56.0,Both,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
40,0.13078625123,0.121465014565,0.747742177615,57.0,Defector,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
41,0.08518279007800002,0.10305417330300001,0.8117563794779998,58.0,Loner,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
42,0.11503615528800001,0.10580554190399999,0.7791446796360001,59.0,Neither,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
43,0.032333753772,0.03835004354,0.929313265187,60.0,Both,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
44,0.17840006692199997,0.19137152390759998,0.630217213035,61.0,Defector,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
45,0.128288169335,0.17124719625400003,0.7004491417259999,62.0,Loner,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
46,0.16260199210790002,0.1533789536759,0.683998138494,63.0,Neither,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
47,0.050751210733,0.06865133031000001,0.8805795102650001,64.0,Both,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
48,0.153794079873,0.22142498004199998,0.6247699542890001,65.0,Defector,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
49,0.12688028489,0.194671922262,0.6784317938169998,66.0,Loner,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
50,0.15308654203,0.16797624373400002,0.6789160548850001,67.0,Neither,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
51,0.0437095249547,0.0784714351627,0.87779848864,68.0,Both,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
52,0.147657709696,0.262745133488,0.589585728484,69.0,Defector,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
53,0.12318604707799999,0.19921176085,0.677586739188,70.0,Loner,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
54,0.041973854080999996,0.077555997673,0.880446955282,72.0,Both,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
55,0.14511011876000002,0.189229578724,0.665640744496,75.0,Neither,200000,3.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
56,0.04754900422600001,0.08417974779199999,0.86824668285,76.0,Both,200000,3.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
57,0.0,0.0,1.0,89.0,Defector,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
58,0.0,0.0,1.0,90.0,Loner,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
59,0.0,0.0,1.0,91.0,Neither,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
60,0.0,0.0,1.0,92.0,Both,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
61,0.002941754592,1.0412761e-05,0.9970296919999999,93.0,Defector,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
62,0.0006259358050000001,3.6285868e-05,0.999333224,94.0,Loner,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
63,0.0028921852239999998,9.328565e-06,0.9970808579999999,95.0,Neither,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
64,0.0006442068230000001,3.3585864e-05,0.9993179050000001,96.0,Both,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
65,0.153391846,0.0798315797272,0.7667678898739999,97.0,Defector,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
66,0.084629297642,0.063082971957,0.852280050602,98.0,Loner,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
67,0.12446168630650001,0.08689790884090001,0.7886261790729999,99.0,Neither,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
68,0.041592725574000004,0.021929556107,0.9364728291770003,100.0,Both,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
69,0.138963235834,0.109539072261,0.7514912367909999,101.0,Defector,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
70,0.08488792839199998,0.09897582796100002,0.8161305840940001,102.0,Loner,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
71,0.12096907762599998,0.1052171929756,0.7737985500119999,103.0,Neither,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
72,0.035848284791999994,0.036938566767000004,0.927210391408,104.0,Both,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
73,0.16773729663399997,0.183037666184,0.649214722844,105.0,Defector,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
74,0.128274291567,0.17022444788599997,0.7014854496870001,106.0,Loner,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
75,0.15997129779439997,0.1567811697239,0.6832263873730002,107.0,Neither,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
76,0.05135217025000001,0.071452032414,0.8771778358100003,108.0,Both,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
77,0.159018462274,0.219417238389,0.62155276637,109.0,Defector,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
78,0.12647812022,0.18506748608,0.688437515746,110.0,Loner,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
79,0.15706685682,0.174774758368,0.668136294077,111.0,Neither,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
80,0.04675826152,0.078513159598,0.874708372849,112.0,Both,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
81,0.168692907108,0.251658057252,0.579639196136,113.0,Defector,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
82,0.13048939622800002,0.199303196524,0.670190617064,114.0,Loner,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
83,0.1500429888956,0.18568626527499996,0.6642492328066001,115.0,Neither,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
84,0.052816442008,0.08196666163500001,0.8651926510769997,116.0,Both,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
85,0.048682761265,0.082577770969,0.8687132732190003,120.0,Both,200000,3.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
86,0.0,0.0,1.0,133.0,Defector,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
87,0.0,0.0,1.0,134.0,Loner,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
88,0.0,0.0,1.0,135.0,Neither,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
89,0.0,0.0,1.0,136.0,Both,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
90,0.0030146099130000004,9.243578999999998e-06,0.996958129,137.0,Defector,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
91,0.000593358808,3.3192206999999996e-05,0.999369323,138.0,Loner,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
92,0.003177042028,1.0152768999999999e-05,0.9967941749999998,139.0,Neither,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
93,0.000652605331,3.2942607e-05,0.999310353,140.0,Both,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
94,0.15501908052500002,0.08241756521399997,0.7625552416320001,141.0,Defector,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
95,0.08303601377800002,0.05280453730700001,0.8641529442960002,142.0,Loner,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
96,0.11427907717,0.0972708381776,0.7884357470613,143.0,Neither,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
97,0.044755468783000005,0.023767214682000003,0.9314731899940001,144.0,Both,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
98,0.13330159376099998,0.11452749215199999,0.752163731107,145.0,Defector,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
99,0.08538210411700002,0.103248967466,0.811362701017,146.0,Loner,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
100,0.10240764626900002,0.10308171148039999,0.7944972247269998,147.0,Neither,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
101,0.033638696116,0.038388459053,0.9279694048089998,148.0,Both,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
102,0.173335904997,0.18106334252700002,0.6455898245280001,149.0,Defector,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
103,0.128949815025,0.16947081203500003,0.7015636068919999,150.0,Loner,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
104,0.15292608616729997,0.15379768741189997,0.6932537705877,151.0,Neither,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
105,0.04707006725900001,0.065460070365,0.887452283978,152.0,Both,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
106,0.15877121976060002,0.22201726791159998,0.619200094471,153.0,Defector,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
107,0.12487646815799996,0.193635853151,0.6814715144650001,154.0,Loner,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
108,0.141858119601,0.17463186124240002,0.6834876383859999,155.0,Neither,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
109,0.04358344570099999,0.065697644291,0.8906975101430001,156.0,Both,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
110,0.15559595337733334,0.24997644629333332,0.5944156469080001,157.0,Defector,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
111,0.126203033502,0.20124762273199998,0.6725336427859998,158.0,Loner,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
112,0.145247113332,0.179221244678,0.6755101737639999,159.0,Neither,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,/tmpdir/job/9974553.2,0,0
113,0.051249606248,0.08284383714600001,0.865882898444,160.0,Both,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
114,0.0,0.0,1.0,177.0,Defector,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
115,0.0,0.0,1.0,178.0,Loner,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
116,0.0,0.0,1.0,179.0,Neither,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
117,0.0,0.0,1.0,180.0,Both,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
118,0.0025149670395,1.0202308999999998e-05,0.9974588959999999,181.0,Defector,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
119,0.0006216823259999999,3.6439279e-05,0.999337605,182.0,Loner,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
120,0.0033996223480000005,1.0360282999999998e-05,0.99657141,183.0,Neither,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
121,0.0007569160379999999,3.4189734e-05,0.999203921,184.0,Both,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
122,0.141679247269,0.07136976100800001,0.786943702661,185.0,Defector,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
123,0.086426544018,0.060649094304,0.8529175812909999,186.0,Loner,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
124,0.1302874674406,0.0912096543287,0.7784899221674002,187.0,Neither,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
125,0.04153913339499999,0.022042522736000002,0.9364136315410001,188.0,Both,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
126,0.13717364575500005,0.11431457096540001,0.7485053156720002,189.0,Defector,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
127,0.080052340375,0.09215484281099998,0.8277866419460002,190.0,Loner,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
128,0.110857099644,0.10326882588400002,0.7858605860160001,191.0,Neither,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
129,0.032529390855,0.04124331416,0.9262241589200002,192.0,Both,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
130,0.16977000085599997,0.182342069903,0.6478763753500001,193.0,Defector,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
131,0.13161366579,0.181477764712,0.6868929667050001,194.0,Loner,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
132,0.1519785330195,0.15387825632399998,0.6941205453549999,195.0,Neither,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
133,0.054178209734000005,0.06746939658599999,0.8783340981739998,196.0,Both,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
134,0.171863004477,0.22554418924399997,0.6025807889920001,197.0,Defector,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
135,0.12948257870300003,0.18558762376,0.6849127347809999,198.0,Loner,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
136,0.1598052195777,0.17833285730059997,0.661840328298,199.0,Neither,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
137,0.04179723081,0.07027740438300001,0.887903949331,200.0,Both,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
138,0.163413134656,0.238749750313,0.5978251061509999,201.0,Defector,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
139,0.13629346024,0.214024555976,0.64966508774,202.0,Loner,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
140,0.14947309362,0.166858435996,0.6836467484840001,203.0,Neither,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
141,0.041205152233999995,0.07579707293,0.882973484759,204.0,Both,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
142,0.15130512499999998,0.27247741534399994,0.576204810628,205.0,Defector,200000,3.5,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
143,0.137020598324,0.24366731515999995,0.61929935876,209.0,Defector,200000,4.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
144,0.0,0.0,1.0,221.0,Defector,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
145,0.0,0.0,1.0,222.0,Loner,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
146,0.0,0.0,1.0,223.0,Neither,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,2,0.1,,,
